person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_int_rate
27,60000,RENT,7.0,VENTURE,B,9600,0,0.16,false,7,10.65
27,51000,RENT,1.0,HOMEIMPROVEMENT,B,8400,0,0.16,false,5,10.71
27,81193,RENT,2.0,DEBTCONSOLIDATION,B,12000,0,0.15,false,6,10.71
27,60000,RENT,0.0,HOMEIMPROVEMENT,B,11000,0,0.18,false,7,10.71
27,30000,RENT,4.0,EDUCATION,B,10000,1,0.33,false,10,10.74
27,48000,RENT,4.0,DEBTCONSOLIDATION,B,4200,0,0.09,false,5,10.74
27,70000,RENT,8.0,HOMEIMPROVEMENT,B,2200,0,0.03,false,8,10.74
27,43200,RENT,4.0,MEDICAL,B,4200,0,0.1,false,6,10.74
27,69592,MORTGAGE,4.0,MEDICAL,B,6500,0,0.09,false,10,10.74
27,69638,MORTGAGE,5.0,EDUCATION,B,16725,0,0.24,false,9,10.74
27,46028,MORTGAGE,8.0,DEBTCONSOLIDATION,B,18000,0,0.39,false,9,10.74
27,54000,RENT,3.0,EDUCATION,B,4000,0,0.07,false,5,10.74
27,39000,RENT,1.0,PERSONAL,B,4000,0,0.1,false,9,10.74
27,49800,RENT,3.0,PERSONAL,B,10000,0,0.2,false,7,10.74
27,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,18000,0,0.15,false,6,10.74
27,47000,RENT,6.0,PERSONAL,B,3000,0,0.06,false,5,10.74
27,31000,RENT,0.0,PERSONAL,B,4000,0,0.13,false,10,10.74
27,31000,RENT,0.0,MEDICAL,B,4000,0,0.13,false,7,10.74
27,35004,RENT,7.0,MEDICAL,B,5000,0,0.14,false,8,10.75
27,80000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,14500,0,0.18,false,6,10.75
27,116899,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12000,1,0.1,false,7,10.75
27,29120,RENT,2.0,MEDICAL,B,4000,0,0.14,false,8,10.75
27,106000,RENT,5.0,DEBTCONSOLIDATION,B,15000,0,0.14,false,6,10.75
27,26000,RENT,6.0,PERSONAL,B,6000,0,0.23,false,10,10.75
27,24000,RENT,4.0,DEBTCONSOLIDATION,B,7000,0,0.29,false,10,10.75
27,18000,RENT,3.0,EDUCATION,B,8000,1,0.44,false,10,10.75
27,29120,RENT,2.0,EDUCATION,B,4000,0,0.14,false,5,10.75
27,72000,RENT,9.0,EDUCATION,B,25000,1,0.35,false,8,10.75
27,65000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,0,0.23,false,5,10.75
27,69996,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6000,0,0.09,false,10,10.75
27,40000,RENT,9.0,DEBTCONSOLIDATION,B,2000,0,0.05,false,6,10.75
27,33000,RENT,3.0,MEDICAL,B,12000,1,0.36,false,5,10.75
27,59200,RENT,4.0,DEBTCONSOLIDATION,B,15000,0,0.25,false,7,10.75
27,36500,RENT,3.0,DEBTCONSOLIDATION,C,7000,0,0.19,false,8,10.78
27,37200,RENT,0.0,MEDICAL,C,13500,1,0.36,false,6,10.78
27,46713,MORTGAGE,3.0,VENTURE,C,12375,0,0.26,false,6,10.91
27,32890,RENT,5.0,EDUCATION,B,10000,0,0.3,false,5,10.95
27,24000,RENT,0.0,PERSONAL,B,2800,0,0.12,false,10,10.95
27,27720,RENT,1.0,EDUCATION,B,7000,0,0.25,false,6,10.95
27,96996,MORTGAGE,11.0,DEBTCONSOLIDATION,B,1500,0,0.02,false,10,10.95
27,75000,MORTGAGE,2.0,VENTURE,B,8000,0,0.11,false,7,10.95
27,24000,RENT,0.0,VENTURE,B,2800,0,0.12,false,10,10.95
27,90000,RENT,0.0,MEDICAL,B,8000,0,0.09,false,10,10.99
27,25000,OWN,0.0,EDUCATION,B,5000,0,0.2,false,7,10.99
27,39000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,6400,0,0.16,false,10,10.99
27,54000,RENT,2.0,MEDICAL,B,20000,1,0.37,false,8,10.99
27,160000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,0,0.16,false,10,10.99
27,45000,RENT,4.0,PERSONAL,B,6500,0,0.14,false,8,10.99
27,60174,MORTGAGE,11.0,MEDICAL,B,3025,1,0.04,false,10,10.99
27,66500,MORTGAGE,3.0,HOMEIMPROVEMENT,B,16000,0,0.24,false,5,10.99
27,95000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,0,0.26,false,5,10.99
27,75000,RENT,6.0,HOMEIMPROVEMENT,B,12000,0,0.16,false,10,10.99
27,47000,RENT,1.0,MEDICAL,B,13000,0,0.28,false,6,10.99
27,80000,MORTGAGE,6.0,MEDICAL,B,23750,0,0.3,false,9,10.99
27,28000,RENT,1.0,DEBTCONSOLIDATION,B,7600,0,0.27,false,7,10.99
27,30000,RENT,12.0,DEBTCONSOLIDATION,B,16000,1,0.53,false,6,10.99
27,120000,OWN,11.0,MEDICAL,B,4800,0,0.04,false,10,10.99
27,22800,MORTGAGE,11.0,MEDICAL,B,2500,0,0.11,false,10,10.99
27,76000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,0,0.13,false,9,10.99
27,51395,RENT,11.0,VENTURE,B,15000,0,0.29,false,6,10.99
27,50000,MORTGAGE,5.0,VENTURE,B,2000,0,0.04,false,6,10.99
27,70000,RENT,6.0,VENTURE,B,12000,0,0.17,false,8,10.99
27,70000,RENT,2.0,EDUCATION,B,10000,0,0.14,false,6,10.99
27,43000,RENT,11.0,PERSONAL,B,3000,0,0.07,false,7,10.99
27,101000,RENT,2.0,DEBTCONSOLIDATION,B,11200,0,0.11,false,6,10.99
27,42000,RENT,1.0,PERSONAL,B,5000,0,0.12,false,10,10.99
27,160000,MORTGAGE,,DEBTCONSOLIDATION,B,6000,0,0.04,false,6,10.99
27,75860,RENT,9.0,MEDICAL,B,24000,1,0.32,false,5,10.99
27,38300,MORTGAGE,2.0,PERSONAL,B,6000,1,0.16,false,10,10.99
27,27500,RENT,0.0,EDUCATION,B,3000,0,0.11,false,5,10.99
27,44630,OWN,10.0,VENTURE,B,10825,0,0.24,false,6,10.99
27,35040,RENT,11.0,MEDICAL,B,2000,0,0.06,false,10,10.99
27,37000,OWN,5.0,HOMEIMPROVEMENT,B,8000,0,0.22,false,10,10.99
27,50000,RENT,0.0,VENTURE,B,2000,0,0.04,false,5,10.99
27,127000,MORTGAGE,6.0,PERSONAL,B,21000,0,0.17,false,8,10.99
27,48000,RENT,5.0,MEDICAL,B,9000,0,0.19,false,10,10.99
27,60000,RENT,1.0,EDUCATION,B,20000,1,0.33,false,6,10.99
27,125000,MORTGAGE,11.0,MEDICAL,B,30000,0,0.24,false,10,10.99
27,127000,MORTGAGE,6.0,VENTURE,B,21000,0,0.17,false,5,10.99
27,31200,RENT,2.0,PERSONAL,B,3000,0,0.1,false,6,10.99
27,52000,RENT,5.0,MEDICAL,B,26000,1,0.5,false,10,10.99
27,43495,MORTGAGE,3.0,EDUCATION,B,10800,0,0.25,false,6,10.99
27,130000,MORTGAGE,3.0,VENTURE,B,24000,0,0.18,false,10,10.99
27,73200,MORTGAGE,5.0,PERSONAL,B,18000,0,0.25,false,8,10.99
27,186000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,3700,0,0.02,false,5,10.99
27,72000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10000,0,0.14,false,9,10.99
27,78000,RENT,4.0,PERSONAL,B,24000,1,0.31,false,10,10.99
27,61500,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000,0,0.1,false,7,10.99
27,44630,OWN,10.0,MEDICAL,B,10825,0,0.24,false,8,10.99
27,85000,MORTGAGE,8.0,VENTURE,B,7500,0,0.09,false,10,10.99
27,47000,RENT,1.0,MEDICAL,B,13000,0,0.28,false,5,10.99
27,60000,RENT,4.0,DEBTCONSOLIDATION,B,18500,1,0.31,false,5,10.99
27,108000,MORTGAGE,11.0,EDUCATION,B,21600,0,0.2,false,10,10.995755596015883
27,55200,OWN,4.0,PERSONAL,B,4000,0,0.07,false,10,10.995755596015883
27,40000,RENT,2.0,PERSONAL,B,6000,0,0.15,false,9,10.995755596015883
27,140000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,0,0.07,false,6,10.995755596015883
27,68000,RENT,0.0,DEBTCONSOLIDATION,B,10000,0,0.15,false,5,10.995755596015883
27,90000,RENT,0.0,DEBTCONSOLIDATION,B,7500,0,0.08,false,6,10.995755596015883
27,75000,RENT,1.0,HOMEIMPROVEMENT,B,20000,0,0.27,false,6,10.995755596015883
27,18600,RENT,4.0,MEDICAL,B,1850,0,0.1,false,8,10.995755596015883
27,104000,RENT,8.0,DEBTCONSOLIDATION,B,11000,0,0.11,false,8,10.995755596015883
27,24000,RENT,3.0,PERSONAL,B,8000,1,0.33,false,8,10.995755596015883
27,60000,MORTGAGE,7.0,MEDICAL,B,3400,0,0.06,false,7,10.995755596015883
27,65000,RENT,0.0,HOMEIMPROVEMENT,B,12000,0,0.18,false,7,10.995755596015883
27,54000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,27575,0,0.51,false,5,10.995755596015883
27,70000,RENT,4.0,HOMEIMPROVEMENT,B,3700,1,0.05,false,5,10.995755596015883
27,124000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,24250,0,0.2,false,7,10.995755596015883
27,85000,RENT,11.0,PERSONAL,B,6000,0,0.07,false,7,10.995755596015883
27,104000,OWN,10.0,EDUCATION,B,35000,0,0.34,false,10,10.995755596015883
27,60000,RENT,11.0,VENTURE,B,25000,1,0.42,false,8,10.995755596015883
27,150000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,0,0.13,false,9,10.995755596015883
27,35000,RENT,2.0,VENTURE,B,2400,0,0.07,false,9,10.995755596015883
27,72000,MORTGAGE,7.0,PERSONAL,B,4200,0,0.06,false,5,10.995755596015883
27,105000,RENT,1.0,HOMEIMPROVEMENT,B,16000,0,0.15,false,8,10.995755596015883
27,130000,OWN,12.0,VENTURE,B,21000,0,0.16,false,9,10.995755596015883
27,41400,RENT,2.0,DEBTCONSOLIDATION,B,9600,0,0.23,false,5,10.995755596015883
27,71000,RENT,9.0,DEBTCONSOLIDATION,B,4200,0,0.06,false,5,10.995755596015883
27,49000,RENT,0.0,MEDICAL,B,11000,0,0.22,false,10,10.995755596015883
27,70000,MORTGAGE,0.0,MEDICAL,B,33000,0,0.47,false,7,10.995755596015883
27,78300,MORTGAGE,11.0,HOMEIMPROVEMENT,B,9000,1,0.11,false,5,10.995755596015883
27,159600,MORTGAGE,1.0,HOMEIMPROVEMENT,B,25000,0,0.16,false,8,10.995755596015883
27,40250,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5600,0,0.14,false,7,10.995755596015883
27,75000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6625,0,0.09,false,10,10.995755596015883
27,65000,RENT,11.0,VENTURE,B,20000,1,0.31,false,5,10.995755596015883
27,78262,RENT,4.0,HOMEIMPROVEMENT,B,11525,0,0.15,false,8,10.995755596015883
27,225000,MORTGAGE,1.0,VENTURE,B,14000,0,0.06,false,7,10.995755596015883
27,72000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,24000,0,0.33,false,9,10.995755596015883
27,52656,MORTGAGE,4.0,VENTURE,B,13000,0,0.25,false,10,10.995755596015883
27,75000,RENT,0.0,HOMEIMPROVEMENT,B,9475,0,0.13,false,5,10.995755596015883
27,48000,RENT,5.0,DEBTCONSOLIDATION,B,2250,0,0.05,false,7,10.995755596015883
27,35000,RENT,0.0,DEBTCONSOLIDATION,B,3000,0,0.09,false,8,10.995755596015883
27,140000,MORTGAGE,2.0,EDUCATION,B,14000,0,0.1,false,5,10.995755596015883
27,45760,OWN,6.0,MEDICAL,B,14000,0,0.31,false,6,10.995755596015883
27,70392,MORTGAGE,9.0,VENTURE,B,1500,0,0.02,false,9,10.995755596015883
27,36200,RENT,2.0,DEBTCONSOLIDATION,B,3600,0,0.1,false,10,10.995755596015883
27,150000,RENT,2.0,EDUCATION,B,8000,0,0.05,false,7,10.995755596015883
27,55200,OWN,4.0,EDUCATION,B,4000,0,0.07,false,10,10.995755596015883
27,80000,MORTGAGE,11.0,PERSONAL,B,20000,0,0.25,false,10,10.995755596015883
27,37440,RENT,7.0,PERSONAL,B,2800,0,0.07,false,9,10.995755596015883
27,175000,MORTGAGE,11.0,VENTURE,B,21000,0,0.12,false,6,10.995755596015883
27,72000,MORTGAGE,11.0,MEDICAL,B,6150,0,0.09,false,5,10.995755596015883
27,110000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,0,0.23,false,6,10.995755596015883
27,30000,OWN,4.0,VENTURE,B,5000,0,0.17,false,5,10.995755596015883
27,65000,RENT,0.0,PERSONAL,B,12000,0,0.18,false,5,10.995755596015883
27,43500,MORTGAGE,0.0,MEDICAL,B,1200,0,0.03,false,5,10.995755596015883
27,24000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,9200,0,0.38,false,9,10.995755596015883
27,49272,MORTGAGE,5.0,MEDICAL,B,3250,0,0.07,false,6,10.995755596015883
27,44000,RENT,2.0,MEDICAL,B,15000,1,0.34,false,6,10.995755596015883
27,54000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,27575,0,0.51,false,10,10.995755596015883
27,115000,MORTGAGE,11.0,VENTURE,B,5000,0,0.04,false,5,10.995755596015883
27,119000,MORTGAGE,0.0,MEDICAL,B,8800,0,0.07,false,7,10.995755596015883
27,62000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,0,0.24,false,8,10.995755596015883
27,50004,RENT,5.0,DEBTCONSOLIDATION,B,20000,1,0.4,false,9,10.995755596015883
27,225000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,14000,0,0.06,false,6,10.995755596015883
27,75000,MORTGAGE,4.0,VENTURE,B,6625,0,0.09,false,9,10.995755596015883
27,275000,MORTGAGE,11.0,VENTURE,B,35000,0,0.13,false,6,10.995755596015883
27,72800,MORTGAGE,7.0,HOMEIMPROVEMENT,B,7000,0,0.1,false,10,10.995755596015883
27,45336,MORTGAGE,12.0,MEDICAL,B,4800,0,0.11,false,8,10.995755596015883
27,60000,RENT,11.0,PERSONAL,B,25000,1,0.42,false,9,10.995755596015883
27,101004,MORTGAGE,3.0,MEDICAL,B,12000,0,0.12,false,9,10.995755596015883
27,64000,MORTGAGE,12.0,EDUCATION,B,6000,1,0.09,false,6,10.995755596015883
27,39000,RENT,3.0,DEBTCONSOLIDATION,B,2100,0,0.05,false,6,10.995755596015883
27,32000,RENT,0.0,DEBTCONSOLIDATION,B,15000,1,0.47,false,7,10.995755596015883
27,39000,RENT,3.0,PERSONAL,B,11000,0,0.28,false,7,10.995755596015883
27,39000,RENT,0.0,EDUCATION,C,8000,0,0.21,false,9,11.03
27,149616,OWN,0.0,MEDICAL,C,15000,0,0.1,false,10,11.03
27,72000,OWN,4.0,EDUCATION,C,8000,0,0.11,true,9,11.09
27,41500,RENT,0.0,MEDICAL,C,10000,0,0.24,true,6,11.09
27,64000,RENT,3.0,MEDICAL,B,18000,0,0.28,false,8,11.11
27,100000,RENT,12.0,VENTURE,B,16000,0,0.16,false,5,11.11
27,37000,RENT,,MEDICAL,B,9000,0,0.24,false,5,11.11
27,95500,RENT,1.0,EDUCATION,B,12000,0,0.13,false,6,11.11
27,128000,MORTGAGE,11.0,VENTURE,B,32000,0,0.25,false,7,11.11
27,37000,RENT,4.0,EDUCATION,B,7900,0,0.21,false,7,11.11
27,57600,MORTGAGE,3.0,MEDICAL,B,3000,0,0.05,false,6,11.11
27,129900,MORTGAGE,11.0,MEDICAL,B,3100,0,0.02,false,8,11.11
27,42000,RENT,7.0,MEDICAL,B,5000,0,0.12,false,9,11.11
27,77000,MORTGAGE,11.0,VENTURE,B,18500,0,0.24,false,10,11.11
27,110000,MORTGAGE,8.0,VENTURE,B,30000,0,0.27,false,6,11.11
27,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,3000,0,0.04,false,7,11.11
27,35000,RENT,3.0,PERSONAL,B,6000,0,0.17,false,6,11.11
27,55000,RENT,0.0,VENTURE,B,16000,0,0.29,false,9,11.12
27,80000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,24000,0,0.3,false,10,11.12
27,31416,OWN,0.0,VENTURE,B,8000,0,0.25,false,5,11.12
27,21403,MORTGAGE,2.0,HOMEIMPROVEMENT,B,2100,0,0.1,false,7,11.12
27,135000,MORTGAGE,3.0,MEDICAL,B,25000,0,0.19,false,8,11.12
27,132000,RENT,2.0,HOMEIMPROVEMENT,B,15000,0,0.11,false,5,11.12
27,100000,RENT,4.0,MEDICAL,B,20000,0,0.2,false,9,11.12
27,61200,MORTGAGE,,HOMEIMPROVEMENT,B,5700,0,0.09,false,6,11.12
27,40200,RENT,2.0,VENTURE,B,6600,0,0.16,false,7,11.14
27,125000,OWN,7.0,PERSONAL,B,13200,0,0.11,false,8,11.14
27,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,10000,0,0.08,false,6,11.14
27,58000,OWN,4.0,EDUCATION,B,4000,0,0.07,false,10,11.14
27,65000,RENT,0.0,MEDICAL,B,6000,0,0.09,false,9,11.14
27,27000,MORTGAGE,5.0,MEDICAL,B,3000,0,0.11,false,9,11.14
27,80000,OWN,11.0,EDUCATION,B,5000,0,0.06,false,7,11.14
27,41004,RENT,11.0,MEDICAL,B,7800,0,0.19,false,7,11.14
27,75000,RENT,7.0,VENTURE,B,15000,0,0.2,false,6,11.14
27,30000,RENT,3.0,MEDICAL,B,2500,0,0.08,false,5,11.14
27,45000,OWN,3.0,PERSONAL,B,3500,0,0.08,false,8,11.14
27,49500,RENT,6.0,PERSONAL,C,6000,0,0.12,false,8,11.22
27,27996,RENT,0.0,PERSONAL,B,12250,1,0.44,false,7,11.26
27,390000,MORTGAGE,11.0,PERSONAL,B,10000,0,0.03,false,6,11.26
27,59147,MORTGAGE,11.0,MEDICAL,B,7000,0,0.12,false,5,11.26
27,102000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,7200,0,0.07,false,8,11.26
27,40000,RENT,2.0,EDUCATION,C,6000,0,0.15,false,7,11.28
27,35000,OWN,4.0,VENTURE,C,7500,0,0.21,false,9,11.34
27,52000,RENT,2.0,PERSONAL,C,11000,0,0.21,false,9,11.34
27,49000,RENT,11.0,DEBTCONSOLIDATION,B,25000,1,0.51,false,5,11.36
27,80000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,20000,0,0.25,false,5,11.36
27,46000,RENT,11.0,MEDICAL,B,8000,0,0.17,false,8,11.36
27,63344,MORTGAGE,3.0,HOMEIMPROVEMENT,B,8000,0,0.13,false,10,11.36
27,50000,RENT,3.0,VENTURE,B,6000,0,0.12,false,9,11.36
27,40000,RENT,10.0,DEBTCONSOLIDATION,B,10000,0,0.25,false,5,11.36
27,30000,RENT,5.0,EDUCATION,B,12000,1,0.4,false,9,11.36
27,56253,RENT,11.0,HOMEIMPROVEMENT,B,10000,0,0.18,false,10,11.36
27,45000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,3900,0,0.09,false,6,11.36
27,85000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5500,0,0.06,false,9,11.36
27,80000,MORTGAGE,1.0,EDUCATION,B,20000,0,0.25,false,8,11.36
27,52000,RENT,3.0,PERSONAL,B,12250,0,0.24,false,5,11.36
27,98000,MORTGAGE,5.0,VENTURE,B,15000,0,0.15,false,7,11.36
27,54120,MORTGAGE,2.0,VENTURE,B,6000,0,0.11,false,6,11.36
27,58000,RENT,1.0,VENTURE,B,8000,0,0.14,false,7,11.36
27,65000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,12000,0,0.18,false,8,11.36
27,75000,RENT,1.0,EDUCATION,B,14400,0,0.19,false,7,11.36
27,160669,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000,0,0.05,false,9,11.36
27,115752,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,0,0.09,false,7,11.36
27,60000,RENT,2.0,HOMEIMPROVEMENT,B,8800,0,0.15,false,10,11.36
27,56253,RENT,11.0,VENTURE,B,10000,0,0.18,false,8,11.36
27,75000,MORTGAGE,4.0,PERSONAL,B,20150,0,0.27,false,6,11.36
27,150000,RENT,1.0,EDUCATION,B,25000,0,0.17,false,6,11.36
27,62900,MORTGAGE,1.0,MEDICAL,B,8000,1,0.11,false,8,11.46
27,74000,MORTGAGE,3.0,PERSONAL,B,25000,1,0.34,false,5,11.46
27,60000,RENT,11.0,DEBTCONSOLIDATION,B,1800,0,0.03,false,8,11.46
27,60000,RENT,11.0,EDUCATION,B,1800,0,0.03,false,8,11.46
27,92000,MORTGAGE,11.0,EDUCATION,B,18000,0,0.2,false,7,11.48
27,60000,MORTGAGE,3.0,PERSONAL,B,6000,0,0.1,false,8,11.48
27,60000,MORTGAGE,3.0,PERSONAL,B,6000,0,0.1,false,10,11.48
27,105000,MORTGAGE,5.0,EDUCATION,B,20000,0,0.19,false,6,11.48
27,70000,RENT,4.0,PERSONAL,B,20000,0,0.29,false,8,11.48
27,44000,RENT,2.0,MEDICAL,B,15000,1,0.34,false,5,11.48
27,31200,MORTGAGE,3.0,PERSONAL,B,3600,0,0.12,false,7,11.48
27,41000,RENT,0.0,MEDICAL,B,15000,1,0.37,false,8,11.48
27,70000,RENT,4.0,EDUCATION,B,20000,0,0.29,false,9,11.48
27,36996,MORTGAGE,4.0,DEBTCONSOLIDATION,B,8800,0,0.24,false,6,11.48
27,22896,OWN,1.0,MEDICAL,B,5000,0,0.22,false,8,11.48
27,38500,RENT,1.0,VENTURE,B,3000,0,0.08,false,10,11.48
27,92000,MORTGAGE,11.0,EDUCATION,B,18000,0,0.2,false,8,11.48
27,32000,RENT,4.0,MEDICAL,B,9000,1,0.28,false,8,11.48
27,38500,RENT,1.0,DEBTCONSOLIDATION,B,3000,0,0.08,false,8,11.48
27,35000,RENT,9.0,DEBTCONSOLIDATION,B,5000,0,0.14,false,8,11.49
27,75000,RENT,3.0,VENTURE,B,12000,0,0.16,false,5,11.49
27,72000,MORTGAGE,11.0,PERSONAL,B,7000,0,0.1,false,8,11.49
27,57000,RENT,2.0,EDUCATION,B,12000,0,0.21,false,9,11.49
27,32220,RENT,11.0,MEDICAL,B,17725,1,0.55,false,7,11.49
27,124000,MORTGAGE,9.0,PERSONAL,B,4350,0,0.04,false,6,11.49
27,60000,MORTGAGE,6.0,VENTURE,B,5100,0,0.09,false,6,11.49
27,42072,RENT,3.0,VENTURE,B,5000,0,0.12,false,10,11.49
27,59004,OWN,8.0,MEDICAL,B,24250,0,0.41,false,9,11.49
27,74700,MORTGAGE,7.0,HOMEIMPROVEMENT,B,5000,1,0.07,false,6,11.49
27,32220,RENT,11.0,MEDICAL,B,17725,1,0.55,false,8,11.49
27,76800,MORTGAGE,3.0,EDUCATION,B,5000,0,0.07,false,7,11.49
27,44000,RENT,2.0,MEDICAL,B,2000,1,0.05,false,10,11.49
27,57770,MORTGAGE,3.0,PERSONAL,B,9975,0,0.17,false,5,11.49
27,54590,RENT,9.0,VENTURE,B,8000,0,0.15,false,6,11.49
27,130000,RENT,3.0,MEDICAL,B,10000,0,0.08,false,10,11.49
27,21000,RENT,5.0,MEDICAL,B,4000,0,0.19,false,9,11.49
27,30000,RENT,2.0,EDUCATION,B,2000,0,0.07,false,8,11.49
27,75000,MORTGAGE,3.0,VENTURE,B,4000,0,0.05,false,7,11.49
27,147884,MORTGAGE,4.0,HOMEIMPROVEMENT,B,4500,0,0.03,false,5,11.49
27,69000,MORTGAGE,3.0,EDUCATION,B,4000,1,0.06,false,8,11.49
27,40800,MORTGAGE,4.0,EDUCATION,B,6000,0,0.15,false,10,11.49
27,50004,RENT,12.0,DEBTCONSOLIDATION,B,3200,0,0.06,false,7,11.49
27,35000,MORTGAGE,11.0,MEDICAL,B,9000,0,0.26,false,5,11.49
27,102500,MORTGAGE,0.0,DEBTCONSOLIDATION,B,9000,0,0.09,false,6,11.49
27,36000,MORTGAGE,6.0,VENTURE,B,4000,0,0.11,false,9,11.49
27,100000,RENT,0.0,VENTURE,B,15000,0,0.15,false,10,11.58
27,48000,RENT,2.0,MEDICAL,B,5000,0,0.1,false,5,11.58
27,93600,MORTGAGE,0.0,HOMEIMPROVEMENT,B,16000,0,0.17,false,5,11.58
27,58000,RENT,3.0,VENTURE,B,13000,0,0.22,false,7,11.58
27,95800,RENT,1.0,DEBTCONSOLIDATION,B,2500,0,0.03,false,9,11.58
27,50000,MORTGAGE,11.0,PERSONAL,C,7500,0,0.15,true,6,11.59
27,32000,MORTGAGE,0.0,MEDICAL,C,7500,1,0.23,true,9,11.59
27,17000,RENT,6.0,PERSONAL,B,2875,1,0.17,false,10,11.71
27,106000,MORTGAGE,11.0,EDUCATION,B,4000,0,0.04,false,8,11.71
27,150792,MORTGAGE,11.0,PERSONAL,B,6000,0,0.04,false,9,11.71
27,57000,RENT,0.0,EDUCATION,B,7000,0,0.12,false,8,11.71
27,45500,RENT,2.0,EDUCATION,B,5000,0,0.11,false,5,11.71
27,70000,RENT,11.0,PERSONAL,B,25000,1,0.36,false,7,11.71
27,80000,MORTGAGE,11.0,EDUCATION,B,7500,0,0.09,false,10,11.71
27,163232,MORTGAGE,5.0,VENTURE,B,4800,0,0.03,false,8,11.71
27,40000,RENT,4.0,DEBTCONSOLIDATION,B,4800,0,0.12,false,8,11.71
27,90000,RENT,1.0,VENTURE,B,6000,0,0.07,false,8,11.71
27,30000,RENT,11.0,MEDICAL,B,4900,0,0.16,false,5,11.71
27,31200,OWN,,EDUCATION,B,6000,0,0.19,false,6,11.71
27,88000,MORTGAGE,8.0,PERSONAL,B,14400,0,0.16,false,6,11.71
27,48000,RENT,3.0,DEBTCONSOLIDATION,B,5000,0,0.1,false,7,11.71
27,33200,RENT,0.0,MEDICAL,B,10000,0,0.3,false,5,11.71
27,50000,MORTGAGE,6.0,PERSONAL,B,12000,0,0.24,false,10,11.71
27,31400,RENT,1.0,MEDICAL,B,3500,0,0.11,false,8,11.71
27,48000,RENT,5.0,VENTURE,B,12000,0,0.25,false,6,11.71
27,85000,MORTGAGE,9.0,MEDICAL,B,24000,0,0.28,false,10,11.71
27,42000,RENT,3.0,DEBTCONSOLIDATION,B,8800,0,0.21,false,5,11.71
27,106000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,4000,0,0.04,false,6,11.71
27,60000,RENT,9.0,VENTURE,B,3000,0,0.05,false,6,11.71
27,49000,RENT,3.0,EDUCATION,B,3000,1,0.06,false,8,11.71
27,138000,RENT,2.0,DEBTCONSOLIDATION,B,4000,1,0.03,false,10,11.71
27,56000,RENT,1.0,DEBTCONSOLIDATION,C,2500,1,0.04,false,5,11.72
27,49304,MORTGAGE,2.0,MEDICAL,C,10000,0,0.2,false,9,11.78
27,160000,MORTGAGE,12.0,MEDICAL,C,1500,0,0.01,true,6,11.78
27,59000,MORTGAGE,3.0,MEDICAL,B,6000,0,0.1,false,5,11.83
27,48996,MORTGAGE,0.0,HOMEIMPROVEMENT,B,5000,0,0.1,false,10,11.83
27,75000,RENT,3.0,MEDICAL,B,20000,0,0.27,false,10,11.83
27,73000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,10500,1,0.14,false,6,11.83
27,42000,RENT,1.0,PERSONAL,B,3000,0,0.07,false,9,11.83
27,170496,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,1,0.09,false,10,11.83
27,44640,RENT,0.0,MEDICAL,B,12800,0,0.29,false,9,11.83
27,37800,RENT,1.0,DEBTCONSOLIDATION,B,13000,1,0.34,false,5,11.83
27,64500,MORTGAGE,6.0,VENTURE,B,24000,0,0.37,false,5,11.83
